0.000000005 0.043 
0.000000015 0.103 
0.000000025 0.159 
0.000000035 0.103 
0.000000045 0.116 
0.000000055 0.078 
0.000000065 0.052 
0.000000075 0.091 
0.000000085 0.047 
0.000000095 0.034 
0.000000105 0.026 
0.000000115 0.009 
0.000000125 0.030 
0.000000135 0.004 
0.000000145 0.009 
0.000000155 0.009 
0.000000165 0.009 
0.000000175 0.000 
0.000000185 0.013 
0.000000195 0.000 
0.000000205 0.000 
0.000000215 0.009 
0.000000225 0.000 
0.000000235 0.004 
0.000000245 0.000 
0.000000255 0.000 
0.000000265 0.000 
0.000000275 0.000 
0.000000285 0.004 
0.000000295 0.004 
0.000000305 0.004 
0.000000315 0.000 
0.000000325 0.000 
0.000000335 0.000 
0.000000345 0.004 
0.000000355 0.000 
0.000000365 0.000 
0.000000375 0.000 
0.000000385 0.004 
0.000000395 0.000 
0.000000405 0.000 
0.000000415 0.000 
0.000000425 0.000 
0.000000435 0.000 
0.000000445 0.000 
0.000000455 0.000 
0.000000465 0.000 
0.000000475 0.000 
0.000000485 0.000 
0.000000495 0.000 
0.000000505 0.000 
0.000000515 0.000 
0.000000525 0.000 
0.000000535 0.000 
0.000000545 0.000 
0.000000555 0.000 
0.000000565 0.000 
0.000000575 0.000 
0.000000585 0.000 
0.000000595 0.000 
0.000000605 0.000 
0.000000615 0.000 
0.000000625 0.000 
0.000000635 0.000 
0.000000645 0.000 
0.000000655 0.004 
0.000000665 0.004 
0.000000675 0.000 
0.000000685 0.000 
0.000000695 0.000 
0.000000705 0.004 
0.000000715 0.000 
0.000000725 0.000 
0.000000735 0.000 
0.000000745 0.000 
0.000000755 0.000 
0.000000765 0.004 
0.000000775 0.000 
0.000000785 0.000 
0.000000795 0.000 
0.000000805 0.000 
0.000000815 0.000 
0.000000825 0.000 
0.000000835 0.000 
0.000000845 0.000 
0.000000855 0.000 
0.000000865 0.000 
0.000000875 0.000 
0.000000885 0.000 
0.000000895 0.004 
0.000000905 0.000 
0.000000915 0.000 
0.000000925 0.000 
0.000000935 0.000 
0.000000945 0.000 
0.000000955 0.000 
0.000000965 0.000 
0.000000975 0.000 
0.000000985 0.000 
0.000000995 0.000 
0.000001005 0.000 
0.000001015 0.000 
0.000001025 0.000 
0.000001035 0.000 
0.000001045 0.000 
0.000001055 0.000 
0.000001065 0.000 
0.000001075 0.000 
0.000001085 0.000 
0.000001095 0.000 
0.000001105 0.000 
0.000001115 0.000 
0.000001125 0.000 
0.000001135 0.004 
0.000001145 0.000 
0.000001155 0.000 
0.000001165 0.000 
0.000001175 0.000 
0.000001185 0.000 
0.000001195 0.000 
0.000001205 0.000 
0.000001215 0.000 
0.000001225 0.000 
0.000001235 0.000 
0.000001245 0.000 
0.000001255 0.000 
0.000001265 0.000 
0.000001275 0.000 
0.000001285 0.000 
0.000001295 0.000 
0.000001305 0.000 
0.000001315 0.000 
0.000001325 0.000 
0.000001335 0.000 
0.000001345 0.000 
0.000001355 0.000 
0.000001365 0.000 
0.000001375 0.000 
0.000001385 0.000 
0.000001395 0.004 
0.000001405 0.000 
0.000001415 0.000 
0.000001425 0.000 
0.000001435 0.000 
0.000001445 0.000 
0.000001455 0.000 
0.000001465 0.000 
0.000001475 0.000 
0.000001485 0.000 
0.000001495 0.000
